price,area,bedrooms,bathrooms,washingmachine,dtcenter,dtrec,dthospital,hotwater,ac,furnish,parking,security
3168421,0.69,1,1,0,1.71119211,0.548803495,0.746004043,1,1,0,1,1
3168421,0.8,1,1,0,2.164021864,0.554319697,1.132247212,1,0,1,1,0
3131579,0.64,1,1,0,1.608092589,0.400240123,0.360387855,1,1,2,1,1
3131579,0.65,1,1,1,2.031133739,0.421138244,0.685030144,1,1,2,1,2
3131579,0.65,1,1,0,1.015466523,0.171636841,0.638085546,1,1,2,1,2
3131579,0.7,1,1,1,2.409590946,0.696034368,0.443794886,1,1,1,1,0
3131579,0.72,1,1,1,1.060283378,0.496992351,0.52325661,1,1,1,1,0
3127895,1.56,1,1,0,2.278813767,0.790113684,0.821928272,1,1,1,1,0
3094737,0.65,1,1,1,1.868733513,0.367500492,1.128752574,1,1,0,1,2
3094737,0.72,1,1,0,2.479684252,0.3795789,0.952103997,1,1,0,1,1
3091053,0.55,1,1,0,1.055675626,0.653762317,0.855782473,1,1,2,1,1
3091053,1.15,1,0,1,1.304827673,0.202817126,1.341356096,1,1,1,1,1
3087368,0.48,1,2,0,1.790768108,0.398849176,0.575581407,1,1,0,1,1
3057895,0.48,1,2,0,1.845084872,0.439806173,0.402050566,1,1,0,1,1
3057895,0.52,1,1,0,1.62675449,0.209932888,0.763012552,1,1,1,1,2
3054211,0.7,1,1,0,1.716470764,0.393197824,0.363157267,1,1,1,1,0
3039474,0.6,1,1,1,1.850071817,0.603942652,0.489203515,1,1,0,1,2
3021053,0.5,1,1,0,1.135189384,0.590099335,0.50954402,1,1,1,1,2
3021053,0.58,1,1,1,3.249531255,0.426983078,0.284425674,1,1,0,1,2
3021053,0.64,1,1,0,2.801819937,0.226776928,1.161023935,1,1,2,1,1
6005263,0.74,2,2,1,1.225580487,0.463746032,0.496487726,1,1,2,2,1
2947368,0.5,1,1,0,2.551787997,0.466852486,1.003817679,1,1,2,1,1
2947368,0.51,1,1,1,2.932033437,0.448390651,1.360392247,1,1,0,1,2
2947368,0.55,1,1,0,2.574090178,0.191229068,0.720080156,1,1,1,1,2
2947368,0.64,1,1,0,2.989086773,0.670771176,0.907993676,1,1,1,1,0
2947368,1.05,1,0,1,2.954223708,0.189581866,1.32302743,0,0,1,1,0
2910526,0.33,1,1,1,3.487908091,0.237959059,0.58959683,1,1,1,1,2
2910526,0.37,1,2,0,3.08217202,0.194068415,1.542194928,1,1,1,1,2
2910526,0.61,1,1,0,2.593419662,0.281035277,1.230232876,1,1,2,1,1
2906842,0.69,1,1,1,2.623994629,0.390286704,1.261700909,1,1,1,1,1
2892105,0.8,1,1,1,3.253808462,0.718702829,1.241953614,1,0,1,1,1
2873684,0.32,1,1,1,3.282115745,0.41249959,1.221658527,1,1,2,1,1
2873684,0.61,1,1,1,2.735608751,0.800734269,1.096785263,1,1,1,1,2
2855263,0.68,1,1,0,2.899748967,0.826546011,0.707794244,1,1,1,1,0
2836842,0.67,1,1,1,2.640488179,0.415046911,1.086544184,1,1,2,1,1
2833158,0.65,1,1,0,2.829829292,0.793554061,1.677111853,1,1,0,1,0
2800000,0.78,1,1,0,2.516082972,0.201731609,1.129710424,1,0,0,1,1
2781579,0.46,1,1,0,3.10730731,0.80131174,1.630045575,1,1,1,1,2
2763158,0.38,1,1,1,3.084722054,0.807434052,1.018258287,1,1,0,1,2
2763158,0.55,1,1,1,3.150868587,0.264945725,1.1879509,1,1,1,1,1
2763158,0.84,1,0,1,2.990554994,0.410767517,1.286323671,1,0,0,1,1
2763158,0.85,1,0,1,2.510071011,0.714234958,0.655300501,0,0,2,1,1
2763158,1.03,1,0,1,2.516341509,0.176023117,1.789709344,1,0,1,1,0
2759474,0.61,1,1,1,2.513214644,0.293586254,0.520759838,1,1,1,1,1
2752105,0.71,1,1,0,3.046614695,0.545185387,0.599617067,1,0,1,1,0
2744737,0.32,1,1,0,2.875976887,0.658232794,0.459939691,1,1,1,1,1
2744737,0.72,1,1,0,2.861597658,0.884496277,0.576092089,1,1,2,1,0
2707895,0.34,1,1,0,2.749774054,0.337927566,0.489926186,1,1,1,1,1
2707895,0.8,1,1,0,3.408230109,0.640424432,1.552406501,0,1,1,1,1
2689474,0.3,1,1,0,3.478219755,0.590358851,0.530372671,1,1,2,1,1
2689474,0.3,1,1,0,3.312633662,0.589908369,0.740741784,1,1,0,1,1
2689474,0.61,1,1,1,2.945045915,0.764764335,0.825512972,1,1,1,1,1
2689474,1.14,1,1,1,3.452812355,0.546906209,1.099493197,1,1,2,1,0
2671053,0.57,1,1,1,3.488436717,0.388945623,0.720265399,1,1,0,1,0
5342105,0.86,2,1,1,1.072823572,0.276086589,0.324954915,1,1,1,2,1
5342105,1.62,2,1,1,1.352920055,0.41801753,0.40842155,0,1,0,2,0
2652632,0.35,1,2,1,3.338219534,0.699415827,1.458375664,1,1,1,1,1
2652632,0.66,1,1,1,2.853078534,0.663921859,0.446004103,1,1,2,1,1
2652632,1.07,1,1,0,3.172827252,0.653300521,0.542794257,0,0,1,1,1
2648947,0.48,1,1,0,2.965845451,0.793614486,0.695644659,1,1,1,1,2
2634211,0.82,1,0,1,2.983530977,0.264847053,1.399777612,0,0,1,1,0
2615789,0.77,1,1,0,3.165524307,0.747661757,1.150868451,0,0,1,1,1
2608421,0.28,1,1,0,3.283518089,0.316083739,1.274802224,1,1,1,1,1
5194737,0.81,2,1,1,0.713250327,0.225191066,0.712627776,1,1,2,2,1
2597368,0.59,1,1,1,2.680161346,0.531044903,0.861799294,1,1,1,1,1
2582632,0.42,1,1,0,2.786413042,0.529739567,1.149870899,1,1,2,1,1
2578947,0.3,1,2,1,2.711930183,0.173947715,1.086094405,1,1,1,1,2
2578947,0.3,1,1,0,2.669468126,0.359758764,1.154539295,1,1,1,1,2
2578947,0.41,1,1,1,3.487441666,0.836623394,1.467492052,1,1,1,1,2
2578947,0.41,1,1,1,2.660729561,0.258958915,0.637097821,1,1,1,1,2
2578947,0.45,1,1,0,2.540039137,0.637745348,0.807942497,1,1,1,1,1
2578947,0.46,1,1,1,3.425196485,0.36550204,0.436901084,1,1,1,1,1
2578947,0.48,1,1,1,2.545391302,0.528334513,1.208900855,1,1,1,1,1
2578947,0.58,1,1,0,2.943630224,0.592324306,0.615244747,1,1,1,1,0
2578947,0.63,1,1,1,3.420745537,0.637150237,1.514618094,1,1,1,1,1
2578947,0.67,1,1,1,2.740875502,0.20133149,1.105170158,1,0,0,1,0
2578947,1.29,1,0,1,3.405641996,0.229677709,1.704808857,0,1,2,1,0
2560526,0.44,1,1,1,2.894285345,0.289788436,1.075993452,1,1,0,1,1
5095263,0.6,2,2,1,0.523109615,0.442530445,0.426343195,1,1,1,2,1
2542105,0.42,1,1,0,3.340751894,0.605207398,1.347219957,1,1,0,1,2
2542105,0.48,1,1,0,2.503947355,0.87355795,0.637998871,1,1,1,1,2
2542105,0.6,1,1,0,2.558085203,0.607327056,1.395037463,1,1,1,1,0
2542105,0.69,1,1,0,2.549745347,0.446274942,0.47684704,1,0,2,1,1
2523684,0.7,1,1,0,2.91416223,0.747777293,0.385219979,1,0,0,1,0
2505263,0.63,1,1,1,2.757157986,0.589446847,1.177616595,1,0,2,1,0
2505263,0.92,1,1,0,3.41371627,0.640089877,0.824947414,1,1,1,1,0
2505263,1.02,1,0,0,3.128050151,0.743874559,0.766887904,0,1,0,1,0
2501579,0.64,1,1,1,2.690466147,0.817653505,0.432238647,1,1,1,1,0
2468421,0.36,1,1,1,3.28897976,0.285012838,0.579492317,1,1,1,1,1
2468421,0.43,1,1,1,3.154392621,0.307074307,1.153538267,1,1,1,1,1
2468421,0.52,1,1,1,2.579115187,0.373375506,1.322600775,1,1,1,1,2
2468421,0.54,1,1,0,2.958344105,0.294533957,0.807999967,1,1,1,1,0
2468421,0.6,1,1,0,2.700834938,0.227358036,1.051818477,1,1,2,1,0
4900000,0.66,2,1,1,0.581514189,0.30644199,0.591156125,1,1,1,2,1
2450000,0.37,1,1,0,3.120268304,0.851215765,1.230479642,1,1,2,1,1
4863158,0.35,2,1,1,0.760747644,0.601797528,0.783764653,1,1,2,2,1
2431579,0.29,1,1,1,2.668796396,0.771335989,1.737181771,1,1,1,1,1
2431579,0.39,1,1,1,3.249611301,0.72920983,1.144740194,1,1,1,1,1
2431579,0.42,1,1,1,2.573554958,0.310928624,0.718180491,1,1,0,1,2
2431579,0.5,1,1,1,3.108214877,0.56840217,0.571881452,1,1,1,1,2
2431579,0.57,1,1,1,2.92923584,0.739959879,0.79155271,1,1,1,1,1
2413158,0.38,1,1,0,3.375601352,0.853962594,0.696435924,1,1,1,1,1
2413158,0.4,1,1,0,2.532367572,0.272450254,1.533826817,1,1,2,1,1
4789474,0.6,2,1,1,0.856916052,0.56542856,0.772082277,1,1,1,2,2
4789474,0.66,2,1,1,1.447643679,0.471116353,0.778174827,1,1,0,2,1
2394737,0.26,1,2,1,3.148774546,0.567568809,0.524617439,1,1,2,1,2
2394737,0.35,1,1,0,3.101487713,0.65098374,0.634352255,1,1,1,1,1
2394737,0.36,1,2,0,3.475816706,0.29730547,1.212182892,1,1,2,1,2
2394737,0.38,1,2,1,3.233055117,0.240722059,0.977663856,1,1,1,1,1
2394737,0.53,1,1,0,3.015732275,0.514828602,1.626948734,1,1,1,1,1
2394737,0.54,1,1,1,3.359185134,0.359760532,1.568836569,1,1,0,1,0
2391053,0.41,1,1,0,3.049067095,0.513148097,1.830686559,1,1,1,1,1
2376316,0.35,1,2,1,2.585485397,0.638887372,1.244602955,1,1,1,1,2
2376316,0.35,1,2,0,2.930340695,0.583590444,2.004410537,1,1,1,1,1
2376316,0.35,1,2,1,2.931407194,0.880559811,1.638900614,1,1,2,1,2
2376316,0.99,1,1,0,2.552044468,0.248017609,1.278192045,0,1,1,1,0
2357895,0.4,1,1,0,3.319063398,0.818485119,1.000982985,1,1,2,1,2
2357895,0.4,1,1,0,3.129075953,0.573821277,2.097881539,1,1,1,1,2
2357895,0.59,1,1,0,2.859628658,0.794807222,2.024752597,1,1,0,1,0
2357895,0.83,1,0,1,2.563787838,0.706639836,1.684135246,0,1,2,1,0
2354211,0.32,1,2,0,3.382172064,0.694186176,1.708234353,1,1,2,1,2
2354211,0.35,1,2,0,3.046459085,0.183078702,2.14402116,1,1,1,1,2
2354211,0.64,1,1,1,2.568908742,0.877062589,1.340369107,1,1,2,1,1
2339474,0.38,1,1,1,2.878155593,0.31961281,1.683824372,1,1,1,1,2
2321053,0.4,1,1,0,2.646806212,0.191002812,1.184487809,1,1,1,1,2
2321053,0.49,1,1,0,2.565288594,0.344781229,2.042320406,1,1,1,1,1
2317368,0.29,1,2,0,2.899023652,0.434789715,1.245646234,1,1,1,1,2
2317368,0.49,1,1,0,3.0168967,0.494301562,1.486164748,1,1,0,1,2
2317368,0.49,1,1,1,2.566571254,0.419968333,1.339194962,1,1,1,1,1
2302632,0.39,1,1,0,3.44332269,0.74548461,1.290629611,1,1,0,1,2
2284211,0.41,1,1,1,3.38272223,0.837401383,2.131254677,1,1,1,1,2
2284211,0.45,1,1,0,3.486179961,0.677250288,1.692284149,1,1,2,1,2
2273158,0.4,1,1,1,2.777915956,0.729141745,2.180947306,1,1,2,1,1
2265789,0.44,1,1,1,3.170169048,0.666350509,1.258370709,1,1,1,1,2
2265789,1.04,1,0,0,3.238773492,0.582100711,1.584569958,0,0,1,1,1
2251053,0.34,1,1,1,3.445883706,0.584107901,0.82491771,1,1,1,1,1
4494737,0.65,2,1,1,0.552173079,0.190637115,0.398669668,1,1,2,2,1
2247368,0.22,1,2,1,3.081068675,0.600936341,0.66201302,1,1,0,1,2
2247368,0.45,1,1,1,3.137816168,0.228841979,2.050476052,1,1,2,1,2
2247368,0.64,1,1,1,2.981167282,0.414703218,1.785077127,1,0,2,1,1
2247368,0.64,1,1,0,2.718628959,0.561151508,1.007529275,0,1,0,1,0
2247368,0.78,1,0,1,2.847706759,0.238425369,2.207609795,0,0,2,1,0
2228947,0.28,1,1,0,3.448336387,0.173131832,1.898924982,1,1,2,1,2
2228947,0.67,1,0,0,2.590697395,0.384726042,1.648511158,1,1,1,1,0
4421053,0.55,2,2,1,0.651465356,0.445982106,0.3438491,1,1,1,2,1
4421053,0.8,2,1,1,0.562905699,0.57620041,1.031805874,1,1,0,2,2
2210526,0.21,1,1,0,2.966379552,0.690052291,2.016228362,1,1,0,1,2
2210526,0.23,1,2,1,3.229444288,0.847598943,1.296148576,1,1,1,1,2
2210526,0.3,1,2,1,2.533839006,0.197877199,1.412754445,1,1,0,1,1
2210526,0.35,1,1,0,2.80417274,0.472327535,1.446787845,1,1,1,1,1
2210526,0.36,1,1,0,3.261879088,0.200331052,0.703382038,1,1,0,1,2
2210526,0.41,1,1,0,3.212615092,0.238065084,2.063527775,1,1,1,1,2
2210526,0.44,1,1,0,2.674150369,0.217122428,2.109520342,1,1,0,1,2
2210526,0.45,1,1,1,3.334245521,0.447827508,1.014514467,1,1,2,1,1
2210526,0.46,1,1,1,4.647813459,0.185472381,1.904097929,1,1,1,1,1
2210526,0.5,1,1,0,4.898977104,0.481605974,1.478594117,1,1,0,1,0
2210526,0.55,1,1,0,4.241898489,0.201733326,1.071135768,1,1,0,1,0
2210526,0.58,1,1,0,4.044803713,0.269447645,1.148622195,1,1,1,1,0
2210526,0.59,1,1,1,4.605158006,0.47050406,0.867557994,1,0,1,1,1
2210526,0.7,1,1,0,4.973638333,0.463036088,1.158491319,0,1,2,1,1
2206842,0.35,1,2,1,4.595868445,0.74658372,1.540117085,1,1,1,1,2
2206842,0.83,1,0,0,4.361467201,0.60912193,1.999746002,0,1,1,1,0
2192105,0.4,1,1,0,4.267792597,0.562516281,0.996732979,1,1,1,1,2
2192105,0.41,1,1,0,4.645194678,0.86569852,0.914232224,1,1,1,1,2
2192105,0.48,1,1,1,4.012747574,0.361200878,0.904511727,1,1,1,1,0
4365789,0.49,2,1,1,0.573522812,0.607571086,0.172343148,1,1,2,2,1
2173684,0.6,1,1,1,4.171214798,0.580268328,1.705679223,1,0,1,1,0
2170000,0.61,1,1,1,4.987822607,0.777278266,2.213304121,1,0,1,1,1
2157105,0.36,1,1,1,4.3277043,0.574986716,1.940289241,1,1,2,1,2
2155263,0.37,1,1,1,4.599162241,0.651721767,1.709967399,1,1,1,1,1
2155263,0.4,1,1,0,4.518466479,0.682408388,1.143998052,1,1,1,1,2
2155263,0.56,1,1,0,4.720764311,0.628412091,1.487432576,1,0,1,1,0
4273684,0.68,2,1,1,1.414799526,0.158597373,0.232684401,1,1,2,2,1
2136842,0.43,1,1,1,4.050400366,0.409414506,2.091874013,1,1,2,1,1
2136842,0.43,1,1,1,4.414467959,0.81777316,1.621753443,1,1,1,1,1
2136842,0.5,1,1,0,4.704527233,0.589109392,1.421983052,1,1,0,1,0
2118421,0.35,1,1,0,4.995896853,0.606269427,1.553102969,1,1,2,1,2
2118421,0.36,1,1,1,4.212077782,0.737947741,1.877895963,1,1,1,1,2
2118421,0.54,1,1,0,4.196160029,0.876081338,1.424371108,1,0,1,1,0
2109211,0.45,1,1,0,4.869248803,0.43218414,1.83643973,1,1,1,1,1
4200000,0.9,2,1,1,0.750020582,0.194723378,1.113329688,1,1,2,2,1
2100000,0.4,1,1,0,4.792434698,0.857167066,1.445713555,1,1,2,1,1
2100000,0.41,1,1,1,4.457225211,0.872329541,1.97706347,1,1,0,1,2
2100000,0.45,1,1,0,4.004104721,0.719094896,2.196127182,1,1,1,1,1
2100000,0.65,1,0,1,4.888084158,0.569800066,1.921856513,0,1,1,1,0
4163158,0.6,2,2,1,1.45386749,0.422974537,0.122921421,1,1,1,2,1
2063158,0.3,1,1,0,4.81494141,0.764848759,0.925744138,1,1,1,1,2
2063158,0.33,1,1,1,4.821951126,0.308646508,0.795030945,1,1,2,1,1
2063158,0.38,1,1,0,4.972199098,0.5416101,1.683723866,1,1,2,1,2
2063158,0.73,1,1,0,4.327105031,0.583794178,1.141024717,1,0,2,1,1
2063158,0.81,1,1,1,4.789405197,0.585409484,1.931143914,1,0,1,1,1
2044737,0.38,1,1,1,4.021167136,0.467872671,1.759403743,1,1,1,1,1
4052632,0.6,2,1,1,1.20949945,0.401273798,0.997514892,1,1,1,2,2
2026316,0.2,1,2,0,4.845994206,0.665098239,1.554516343,1,1,1,1,1
2026316,0.22,1,1,1,4.986353813,0.204342639,0.986484062,1,1,1,1,1
2026316,0.32,1,2,1,4.886584389,0.594837781,1.657825289,1,1,1,1,1
2026316,0.39,1,1,0,4.793570028,0.535173761,0.752870028,1,1,1,1,1
2026316,0.41,1,1,1,4.080125136,0.832322498,1.897891756,1,1,1,1,2
2026316,0.72,1,1,0,4.920095503,0.69461062,2.000941525,0,0,2,1,1
2018947,0.34,1,1,1,4.917080166,0.232795057,0.6871163,1,1,0,1,2
2007895,0.32,1,2,1,4.453790639,1.099848677,2.003594145,1,1,1,1,2
1989474,0.29,1,1,1,4.742244034,0.607959893,1.503186178,1,1,2,1,1
1989474,0.34,1,1,1,4.112012574,0.851320203,1.720826526,1,1,1,1,2
1989474,0.36,1,1,0,4.829388602,0.246575342,1.895863583,1,1,1,1,2
1989474,0.48,1,1,1,4.372262264,0.794737903,1.779250023,1,1,1,1,1
1989474,0.58,1,1,0,4.584042226,0.733097048,2.786295136,1,1,0,1,1
1989474,0.84,1,1,0,4.233265198,0.246274738,2.28572,1,1,2,1,0
3978947,0.6,2,1,1,1.47037921,0.331622089,0.546874715,1,1,2,2,2
1985789,0.83,1,1,0,4.816623343,0.969527554,1.063346604,0,1,2,1,0
1971053,0.35,1,1,1,4.865048239,1.227615944,1.35698156,1,1,1,1,1
1952632,0.36,1,1,0,4.602784044,0.588449055,2.376714065,1,1,1,1,1
1952632,0.36,1,1,1,4.176078533,0.926579037,2.237550878,1,1,0,1,1
1952632,0.4,1,1,0,4.322870353,0.633887294,1.487820862,1,1,1,1,1
1952632,0.41,1,1,1,4.701547309,0.303601363,2.184341726,1,1,2,1,1
1952632,0.6,1,0,1,4.227762441,1.047845387,1.992983918,1,0,1,1,0
1948947,0.31,1,1,0,4.413251357,0.666996552,1.844661801,1,1,1,1,1
1948947,0.55,1,1,1,4.359371184,0.738850859,1.23726775,1,1,2,1,0
1934211,0.36,1,1,1,4.441954797,0.589543352,1.02361298,1,1,2,1,1
1934211,0.36,1,1,1,4.630055641,0.894717942,2.49820021,1,1,2,1,2
1934211,0.36,1,1,1,4.810210218,1.017632249,1.85807546,1,1,0,1,2
1934211,0.56,1,1,0,4.349050142,0.875218357,2.724795652,0,0,1,1,0
3868421,0.6,2,1,1,0.67195452,0.340471686,0.158260972,1,1,2,2,2
3864737,1.14,2,1,1,1.548522028,0.475558597,0.776411851,0,1,1,2,1
1915789,0.23,1,1,0,4.866279601,0.327459879,1.606415471,1,1,1,1,1
1915789,0.29,1,1,0,4.354977815,0.637915503,1.02046268,1,1,0,1,1
1915789,0.3,1,2,1,4.27732403,0.325422012,2.286378452,1,1,2,1,2
1915789,0.32,1,1,0,4.532993192,0.262046733,1.350014121,1,1,1,1,1
1915789,0.35,1,1,1,4.373779845,0.603877615,1.098565345,1,1,1,1,1
1915789,0.36,1,1,0,4.150140928,0.909665585,1.69047582,1,1,1,1,2
1915789,0.41,1,1,0,4.73808499,0.515360492,1.66312373,1,1,1,1,0
1915789,0.43,1,1,0,4.928490881,0.652906123,1.458140652,1,1,1,1,0
1915789,0.6,1,0,0,4.243244318,0.865246944,1.57966457,1,1,0,1,0
1912105,0.35,1,1,1,4.575237515,0.249079128,0.94783784,1,1,0,1,2
3813158,0.9,2,1,1,0.771559771,0.484337128,0.622549392,1,1,2,2,1
3794737,0.77,2,1,1,0.805679332,0.314335765,0.512717474,1,1,1,2,2
1897368,0.4,1,1,0,4.771335105,0.837552066,2.500220139,1,1,1,1,2
1897368,0.45,1,1,1,4.378400739,0.973589924,1.2620252,1,1,1,1,1
1878947,0.32,1,1,1,4.902089825,0.249970799,0.875880252,1,1,2,1,2
1878947,0.36,1,1,1,4.694963026,1.019325084,2.613382362,1,1,0,1,2
1878947,0.45,1,1,1,4.592923528,0.359583649,2.73363286,1,1,2,1,0
3721053,0.62,2,1,1,1.395698579,0.385065377,0.792359334,1,1,2,2,1
1860526,0.39,1,1,1,4.970963974,1.159860795,1.97069156,1,1,0,1,1
3702632,0.64,2,1,1,1.233666457,0.15964885,0.831549888,1,1,2,2,2
1842105,0.21,1,2,1,4.006670544,1.033269699,1.511300862,1,1,0,1,2
1842105,0.3,1,1,0,4.106111859,1.070057174,1.897143669,1,1,1,1,1
1842105,0.31,1,1,0,4.273795719,0.558603979,0.847971542,1,1,0,1,2
1842105,0.35,1,1,0,4.052103724,0.649746837,2.093786808,1,1,0,1,1
1842105,0.35,1,1,0,4.632588794,0.655541016,2.553916972,1,1,0,1,2
1842105,0.36,1,1,0,4.903263402,0.957773102,2.444869494,1,1,1,1,2
